iter	Passed	Remaining
5036	194738	191877
5037	194769	191831
5038	194789	191774
5039	194820	191728
5040	194847	191677
5041	194875	191629
5042	194904	191580
5043	194924	191523
5044	194943	191465
5045	194963	191408
5046	194984	191353
5047	194996	191288
5048	195018	191233
5049	195039	191177
5050	195063	191124
5051	195085	191069
5052	195114	191021
5053	195136	190966
5054	195159	190912
5055	195179	190856
5056	195202	190802
5057	195222	190745
5058	195242	190688
5059	195262	190632
5060	195284	190577
5061	195305	190521
5062	195332	190471
5063	195358	190420
5064	195370	190356
5065	195392	190300
5066	195411	190243
5067	195430	190186
5068	195452	190131
5069	195473	190076
5070	195493	190019
5071	195517	189966
5072	195541	189914
5073	195557	189853
5074	195578	189798
5075	195600	189743
5076	195623	189689
5077	195647	189637
5078	195670	189583
5079	195689	189525
5080	195710	189471
5081	195724	189408
5082	195742	189350
5083	195765	189296
5084	195784	189239
5085	195806	189184
5086	195826	189128
5087	195847	189072
5088	195866	189015
5089	195886	188959
5090	195907	188904
5091	195928	188848
5092	195952	188796
5093	195963	188731
5094	195984	188676
5095	196005	188620
5096	196025	188564
5097	196045	188508
5098	196072	188458
5099	196099	188409
5100	196121	188355
5101	196140	188298
5102	196165	188246
5103	196186	188191
5104	196205	188134
5105	196233	188085
5106	196259	188035
5107	196271	187971
5108	196291	187915
5109	196305	187853
5110	196324	187796
5111	196344	187740
5112	196370	187691
5113	196390	187635
5114	196412	187580
5115	196433	187525
5116	196454	187470
5117	196475	187415
5118	196496	187361
5119	196515	187303
5120	196535	187248
5121	196556	187193
5122	196580	187141
5123	196601	187085
5124	196621	187030
5125	196642	186975
5126	196662	186919
5127	196674	186855
5128	196692	186798
5129	196712	186742
5130	196730	186685
5131	196750	186629
5132	196771	186574
5133	196796	186523
5134	196817	186469
5135	196837	186412
5136	196854	186354
5137	196876	186300
5138	196895	186244
5139	196907	186180
5140	196926	186124
5141	196948	186070
5142	196967	186014
5143	196985	185956
5144	197010	185905
5145	197031	185850
5146	197053	185797
5147	197075	185744
5148	197096	185689
5149	197121	185639
5150	197142	185584
5151	197163	185529
5152	197184	185475
5153	197205	185421
5154	197228	185367
5155	197241	185306
5156	197263	185252
5157	197285	185198
5158	197305	185143
5159	197326	185089
5160	197349	185036
5161	197372	184984
5162	197393	184929
5163	197417	184878
5164	197443	184828
5165	197466	184775
5166	197487	184721
5167	197506	184665
5168	197524	184608
5169	197547	184556
5170	197568	184502
5171	197588	184446
5172	197612	184394
5173	197632	184339
5174	197652	184284
5175	197673	184230
5176	197693	184175
5177	197714	184121
5178	197736	184068
5179	197758	184014
5180	197779	183960
5181	197801	183907
5182	197820	183851
5183	197841	183797
5184	197863	183744
5185	197884	183689
5186	197905	183635
5187	197924	183580
5188	197947	183527
5189	197968	183473
5190	197989	183419
5191	198011	183366
5192	198029	183310
5193	198052	183257
5194	198064	183195
5195	198085	183141
5196	198106	183087
5197	198127	183033
5198	198149	182980
5199	198171	182927
5200	198190	182871
5201	198210	182817
5202	198230	182762
5203	198253	182710
5204	198273	182655
5205	198294	182601
5206	198317	182549
5207	198337	182494
5208	198357	182440
5209	198373	182382
5210	198393	182327
5211	198424	182282
5212	198446	182230
5213	198470	182178
5214	198490	182124
5215	198513	182072
5216	198533	182017
5217	198554	181963
5218	198576	181910
5219	198597	181857
5220	198611	181797
5221	198630	181742
5222	198654	181690
5223	198675	181637
5224	198695	181583
5225	198714	181527
5226	198733	181472
5227	198755	181419
5228	198776	181365
5229	198797	181312
5230	198819	181259
5231	198840	181206
5232	198863	181154
5233	198883	181100
5234	198902	181044
5235	198919	180987
5236	198939	180933
5237	198959	180879
5238	198983	180828
5239	198994	180766
5240	199015	180712
5241	199030	180653
5242	199050	180599
5243	199074	180548
5244	199095	180495
5245	199115	180441
5246	199137	180389
5247	199158	180335
5248	199180	180283
5249	199201	180229
5250	199221	180175
5251	199240	180121
5252	199258	180065
5253	199282	180013
5254	199301	179959
5255	199321	179905
5256	199343	179853
5257	199363	179798
5258	199381	179743
5259	199406	179693
5260	199428	179641
5261	199450	179588
5262	199472	179536
5263	199500	179489
5264	199522	179437
5265	199542	179383
5266	199561	179328
5267	199581	179274
5268	199601	179221
5269	199623	179169
5270	199645	179116
5271	199657	179055
5272	199677	179001
5273	199699	178949
5274	199728	178903
5275	199762	178862
5276	199796	178821
5277	199826	178775
5278	199847	178722
5279	199866	178668
5280	199886	178615
5281	199912	178565
5282	199930	178510
5283	199950	178457
5284	199972	178404
5285	199992	178350
5286	200004	178290
5287	200025	178237
5288	200044	178183
5289	200063	178128
5290	200086	178077
5291	200107	178024
5292	200131	177974
5293	200157	177925
5294	200178	177873
5295	200197	177818
5296	200210	177759
5297	200222	177698
5298	200243	177645
5299	200254	177584
5300	200276	177532
5301	200297	177479
5302	200317	177426
5303	200343	177377
5304	200363	177324
5305	200388	177275
5306	200412	177225
5307	200433	177173
5308	200458	177124
5309	200497	177087
5310	200524	177040
5311	200546	176988
5312	200561	176930
5313	200587	176882
5314	200608	176829
5315	200628	176776
5316	200651	176725
5317	200671	176672
5318	200691	176618
5319	200710	176564
5320	200729	176510
5321	200752	176459
5322	200772	176406
5323	200794	176355
5324	200815	176302
5325	200836	176250
5326	200855	176196
5327	200876	176144
5328	200897	176091
5329	200917	176038
5330	200937	175985
5331	200960	175934
5332	200979	175880
5333	200999	175827
5334	201019	175773
5335	201038	175720
5336	201058	175666
5337	201077	175613
5338	201097	175560
5339	201117	175507
5340	201138	175454
5341	201159	175402
5342	201182	175351
5343	201201	175298
5344	201222	175246
5345	201243	175193
5346	201264	175141
5347	201288	175091
5348	201314	175044
5349	201334	174991
5350	201345	174931
5351	201371	174883
5352	201392	174830
5353	201413	174779
5354	201434	174726
5355	201459	174678
5356	201480	174626
5357	201499	174573
5358	201520	174520
5359	201544	174471
5360	201566	174419
5361	201585	174366
5362	201613	174320
5363	201631	174266
5364	201661	174221
5365	201689	174175
5366	201718	174131
5367	201748	174086
5368	201767	174033
5369	201794	173986
5370	201828	173945
5371	201855	173899
5372	201886	173856
5373	201918	173813
5374	201948	173769
5375	201981	173727
5376	202014	173686
5377	202042	173640
5378	202069	173594
5379	202081	173534
5380	202102	173482
5381	202122	173430
5382	202142	173377
5383	202171	173332
5384	202200	173287
5385	202223	173237
5386	202246	173188
5387	202267	173135
5388	202289	173085
5389	202315	173037
5390	202336	172986
5391	202349	172927
5392	202378	172883
5393	202403	172835
5394	202436	172792
5395	202568	172836
5396	202602	172795
5397	202632	172751
5398	202659	172705
5399	202690	172662
5400	202721	172619
5401	202752	172576
5402	202784	172533
5403	202814	172490
5404	202832	172435
5405	202863	172392
5406	202890	172346
5407	202924	172305
5408	202952	172260
5409	202988	172221
5410	203023	172181
5411	203054	172138
5412	203086	172096
5413	203118	172054
5414	203151	172012
5415	203278	172050
5416	203309	172008
5417	203350	171973
5418	203382	171930
5419	203401	171878
5420	203432	171834
5421	203458	171788
5422	203490	171745
5423	203518	171699
5424	203549	171656
5425	203581	171614
5426	203611	171570
5427	203643	171528
5428	203674	171485
5429	203704	171441
5430	203726	171391
5431	203754	171345
5432	203781	171299
5433	203812	171256
5434	203850	171219
5435	203882	171177
5436	203898	171122
5437	203932	171081
5438	203967	171041
5439	203999	170999
5440	204029	170956
5441	204054	170907
5442	204085	170865
5443	204126	170830
5444	204163	170792
5445	204196	170751
5446	204235	170714
5447	204253	170661
5448	204287	170620
5449	204319	170578
5450	204356	170540
5451	204389	170499
5452	204423	170459
5453	204453	170415
5454	204481	170370
5455	204510	170325
5456	204540	170281
5457	204572	170239
5458	204610	170202
5459	204641	170159
5460	204666	170111
5461	204700	170071
5462	204734	170031
5463	204751	169976
5464	204781	169933
5465	204811	169889
5466	204839	169844
5467	204873	169803
5468	204901	169758
5469	204932	169715
5470	204963	169673
5471	204995	169630
5472	205029	169590
5473	205049	169538
5474	205083	169497
5475	205115	169456
5476	205151	169417
5477	205167	169362
5478	205199	169320
5479	205232	169279
5480	205261	169235
5481	205298	169196
5482	205329	169154
5483	205358	169109
5484	205388	169066
5485	205423	169027
5486	205456	168985
5487	205491	168946
5488	205520	168901
5489	205552	168859
5490	205567	168803
5491	205597	168760
5492	205629	168718
5493	205662	168677
5494	205690	168632
5495	205719	168588
5496	205750	168545
5497	205777	168499
5498	205805	168454
5499	205832	168408
5500	205860	168363
5501	205889	168318
5502	205919	168275
5503	205948	168230
5504	205982	168190
5505	206012	168147
5506	206035	168098
5507	206056	168047
5508	206068	167989
5509	206091	167939
5510	206112	167889
5511	206133	167839
5512	206156	167789
5513	206168	167731
5514	206192	167683
5515	206206	167627
5516	206234	167582
5517	206262	167536
5518	206287	167489
5519	206314	167443
5520	206335	167393
5521	206355	167341
5522	206381	167294
5523	206403	167245
5524	206421	167191
5525	206445	167143
5526	206456	167085
5527	206477	167034
5528	206495	166981
5529	206515	166929
5530	206535	166878
5531	206557	166828
5532	206576	166777
5533	206599	166727
5534	206620	166677
5535	206638	166624
5536	206663	166577
5537	206683	166526
5538	206694	166467
5539	206715	166417
5540	206734	166365
5541	206754	166313
5542	206774	166262
5543	206794	166211
5544	206806	166153
5545	206827	166103
5546	206849	166053
5547	206871	166004
5548	206890	165952
5549	206914	165904
5550	206946	165862
5551	206980	165822
5552	207005	165775
5553	207025	165724
5554	207046	165674
5555	207069	165625
5556	207089	165575
5557	207110	165524
5558	207132	165475
5559	207160	165430
5560	207191	165388
5561	207224	165347
5562	207259	165308
5563	207301	165274
5564	207333	165233
5565	207366	165192
5566	207397	165150
5567	207432	165111
5568	207466	165071
5569	207502	165033
5570	207533	164991
5571	207569	164952
5572	207607	164915
5573	207637	164873
5574	207671	164833
5575	207709	164796
5576	207744	164758
5577	207782	164720
5578	207814	164680
5579	207848	164640
5580	207884	164601
5581	207920	164563
5582	207954	164523
5583	207988	164483
5584	208024	164445
5585	208059	164406
5586	208095	164367
5587	208132	164330
5588	208167	164292
5589	208198	164250
5590	208229	164207
5591	208270	164172
5592	208290	164122
5593	208328	164085
5594	208369	164051
5595	208402	164010
5596	208435	163970
5597	208465	163927
5598	208493	163882
5599	208526	163841
5600	208546	163791
5601	208575	163747
5602	208598	163699
5603	208618	163648
5604	208631	163592
5605	208652	163542
5606	208674	163493
5607	208703	163450
5608	208734	163407
5609	208756	163358
5610	208788	163316
5611	208812	163269
5612	208823	163212
5613	208846	163164
5614	208870	163116
5615	208890	163065
5616	208911	163015
5617	208933	162966
5618	208959	162920
5619	208997	162884
5620	209030	162844
5621	209068	162806
5622	209097	162763
5623	209131	162724
5624	209165	162684
5625	209205	162649
5626	209223	162597
5627	209263	162562
5628	209297	162522
5629	209329	162481
5630	209363	162441
5631	209398	162402
5632	209434	162364
5633	209468	162325
5634	209504	162286
5635	209535	162244
5636	209565	162202
5637	209599	162162
5638	209628	162119
5639	209653	162072
5640	209672	162021
5641	209697	161974
5642	209718	161924
5643	209737	161873
5644	209758	161824
5645	209781	161776
5646	209803	161727
5647	209824	161677
5648	209845	161627
5649	209871	161582
5650	209894	161534
5651	209914	161483
5652	209935	161434
5653	209954	161383
5654	209975	161333
5655	209995	161283
5656	210007	161227
5657	210027	161176
5658	210047	161126
5659	210073	161081
5660	210097	161033
5661	210120	160985
5662	210140	160935
5663	210159	160884
5664	210179	160834
5665	210200	160785
5666	210220	160734
5667	210244	160688
5668	210268	160641
5669	210292	160593
5670	210312	160543
5671	210324	160487
5672	210343	160436
5673	210363	160386
5674	210383	160336
5675	210404	160287
5676	210419	160232
5677	210438	160182
5678	210459	160132
5679	210479	160083
5680	210500	160034
5681	210520	159983
5682	210541	159934
5683	210561	159884
5684	210572	159827
5685	210594	159778
5686	210615	159729
5687	210636	159680
5688	210655	159629
5689	210667	159574
5690	210688	159524
5691	210709	159475
5692	210728	159425
5693	210749	159376
5694	210760	159319
5695	210780	159269
5696	210801	159220
5697	210812	159164
5698	210833	159115
5699	210853	159065
5700	210875	159016
5701	210895	158966
5702	210916	158917
5703	210939	158870
5704	210959	158820
5705	210985	158775
5706	211007	158727
5707	211033	158681
5708	211055	158633
5709	211091	158596
5710	211125	158556
5711	211161	158518
5712	211189	158475
5713	211210	158426
5714	211235	158380
5715	211254	158329
5716	211277	158282
5717	211310	158242
5718	211342	158202
5719	211359	158149
5720	211390	158108
5721	211422	158068
5722	211438	158015
5723	211464	157970
5724	211497	157930
5725	211529	157889
5726	211559	157848
5727	211589	157805
5728	211622	157765
5729	211650	157722
5730	211681	157681
5731	211714	157640
5732	211750	157603
5733	211776	157558
5734	211812	157520
5735	211846	157481
5736	211865	157431
5737	211893	157387
5738	211918	157342
5739	211946	157297
5740	211974	157254
5741	212000	157209
5742	212024	157163
5743	212054	157121
5744	212085	157080
5745	212117	157039
5746	212146	156996
5747	212180	156957
5748	212212	156916
5749	212247	156878
5750	212278	156837
5751	212306	156794
5752	212338	156753
5753	212377	156717
5754	212408	156676
5755	212440	156635
5756	212470	156594
5757	212503	156554
5758	212537	156515
5759	212570	156475
5760	212605	156437
5761	212637	156396
5762	212669	156356
5763	212686	156304
5764	212717	156263
5765	212750	156223
5766	212780	156182
5767	212813	156142
5768	212846	156101
5769	212878	156061
5770	212908	156019
5771	212941	155979
5772	212971	155938
5773	212999	155894
5774	213032	155854
5775	213066	155816
5776	213096	155774
5777	213130	155735
5778	213160	155692
5779	213217	155670
5780	213255	155635
5781	213291	155597
5782	213323	155556
5783	213356	155516
5784	213389	155477
5785	213411	155429
5786	213446	155391
5787	213475	155349
5788	213512	155311
5789	213544	155271
5790	213577	155232
5791	213612	155193
5792	213644	155152
5793	213677	155113
5794	213709	155073
5795	213741	155032
5796	213771	154990
5797	213802	154949
5798	213834	154909
5799	213867	154869
5800	213900	154830
5801	213933	154790
5802	213965	154750
5803	214002	154713
5804	214018	154660
5805	214049	154620
5806	214081	154579
5807	214108	154535
5808	214137	154493
5809	214168	154451
5810	214187	154402
5811	214218	154361
5812	214250	154320
5813	214283	154280
5814	214319	154243
5815	214351	154203
5816	214374	154156
5817	214391	154105
5818	214424	154065
5819	214451	154022
5820	214468	153970
5821	214497	153928
5822	214528	153887
5823	214559	153846
5824	214576	153795
5825	214608	153755
5826	214643	153716
5827	214675	153676
5828	214693	153626
5829	214723	153584
5830	214758	153546
5831	214787	153503
5832	214813	153459
5833	214846	153419
5834	214875	153377
5835	214908	153337
5836	214945	153300
5837	214973	153258
5838	215006	153218
5839	215038	153178
5840	215070	153137
5841	215101	153096
5842	215127	153052
5843	215153	153007
5844	215179	152963
5845	215207	152920
5846	215234	152876
5847	215262	152833
5848	215284	152785
5849	215296	152731
5850	215317	152683
5851	215339	152636
5852	215364	152591
5853	215386	152543
5854	215406	152495
5855	215426	152446
5856	215438	152391
5857	215459	152344
5858	215484	152299
5859	215505	152251
5860	215525	152203
5861	215544	152153
5862	215568	152107
5863	215587	152058
5864	215608	152010
5865	215628	151961
5866	215648	151912
5867	215669	151865
5868	215690	151817
5869	215710	151768
5870	215730	151720
5871	215751	151672
5872	215775	151627
5873	215797	151580
5874	215820	151533
5875	215839	151484
5876	215858	151434
5877	215878	151386
5878	215895	151336
5879	215918	151289
5880	215945	151246
5881	215977	151205
5882	215998	151158
5883	216023	151113
5884	216049	151069
5885	216072	151023
5886	216093	150975
5887	216112	150926
5888	216143	150886
5889	216183	150851
5890	216214	150810
5891	216256	150777
5892	216289	150738
5893	216314	150693
5894	216345	150652
5895	216380	150614
5896	216409	150572
5897	216436	150529
5898	216465	150487
5899	216499	150448
5900	216530	150407
5901	216562	150368
5902	216581	150319
5903	216611	150278
5904	216642	150237
5905	216680	150201
5906	216700	150153
5907	216732	150113
5908	216759	150070
5909	216794	150032
5910	216826	149992
5911	216856	149950
5912	216887	149910
5913	216921	149871
5914	216951	149830
5915	216977	149786
5916	217005	149743
5917	217027	149696
5918	217047	149648
5919	217074	149605
5920	217095	149557
5921	217114	149509
5922	217135	149461
5923	217156	149414
5924	217180	149368
5925	217207	149325
5926	217234	149282
5927	217262	149239
5928	217291	149198
5929	217320	149155
5930	217349	149114
5931	217379	149072
5932	217407	149030
5933	217438	148989
5934	217473	148951
5935	217499	148908
5936	217526	148865
5937	217555	148822
5938	217584	148780
5939	217615	148740
5940	217644	148698
5941	217673	148656
5942	217690	148607
5943	217714	148561
5944	217743	148519
5945	217774	148479
5946	217804	148437
5947	217833	148396
5948	217861	148353
5949	217886	148309
5950	217915	148267
5951	217948	148228
5952	217982	148189
5953	218018	148153
5954	218054	148116
5955	218088	148077
5956	218120	148037
5957	218159	148002
5958	218189	147961
5959	218218	147920
5960	218253	147882
5961	218286	147843
5962	218316	147801
5963	218349	147763
5964	218367	147714
5965	218397	147672
5966	218427	147631
5967	218457	147590
5968	218472	147539
5969	218485	147486
5970	218512	147443
5971	218533	147396
5972	218560	147353
5973	218588	147310
5974	218610	147264
5975	218630	147216
5976	218658	147174
5977	218680	147128
5978	218699	147080
5979	218719	147032
5980	218739	146984
5981	218771	146944
5982	218801	146903
5983	218831	146862
5984	218858	146819
5985	218885	146777
5986	218905	146729
5987	218916	146675
5988	218937	146628
5989	218957	146581
5990	218976	146532
5991	218995	146484
5992	219014	146436
5993	219033	146387
5994	219058	146343
5995	219080	146297
5996	219098	146248
5997	219118	146200
5998	219140	146154
5999	219164	146109
6000	219184	146062
6001	219205	146015
6002	219232	145972
6003	219253	145925
6004	219273	145878
6005	219293	145830
6006	219313	145782
6007	219332	145735
6008	219354	145688
6009	219376	145642
6010	219397	145595
6011	219418	145548
6012	219439	145502
6013	219464	145458
6014	219484	145410
6015	219505	145363
6016	219525	145316
6017	219545	145269
6018	219567	145223
6019	219589	145176
6020	219608	145129
6021	219629	145082
6022	219652	145036
6023	219675	144991
6024	219694	144943
6025	219714	144896
6026	219726	144843
6027	219746	144796
6028	219765	144748
6029	219785	144700
6030	219806	144654
6031	219826	144607
6032	219849	144562
6033	219872	144516
6034	219894	144470
6035	219913	144422
6036	219926	144371
6037	219948	144324
6038	219959	144272
6039	219979	144225
6040	220002	144179
6041	220023	144133
6042	220044	144086
6043	220064	144039
6044	220088	143994
6045	220110	143949
6046	220132	143903
6047	220153	143856
6048	220172	143809
6049	220191	143761
6050	220210	143713
6051	220229	143666
6052	220243	143614
6053	220264	143568
6054	220282	143520
6055	220306	143475
6056	220317	143423
6057	220337	143376
6058	220358	143329
6059	220378	143282
6060	220398	143235
6061	220418	143188
6062	220439	143142
6063	220459	143094
6064	220479	143047
6065	220500	143002
6066	220521	142955
6067	220540	142908
6068	220560	142860
6069	220580	142814
6070	220592	142761
6071	220612	142715
6072	220631	142667
6073	220650	142619
6074	220669	142572
6075	220690	142526
6076	220715	142482
6077	220736	142436
6078	220756	142389
6079	220775	142341
6080	220793	142294
6081	220814	142247
6082	220833	142200
6083	220852	142152
6084	220872	142106
6085	220895	142061
6086	220918	142016
6087	220939	141970
6088	220959	141923
6089	220979	141876
6090	220999	141829
6091	221019	141783
6092	221050	141743
6093	221062	141691
6094	221083	141645
6095	221103	141599
6096	221130	141557
6097	221152	141511
6098	221163	141459
6099	221183	141412
6100	221199	141363
6101	221219	141316
6102	221239	141269
6103	221258	141222
6104	221279	141176
6105	221298	141129
6106	221318	141082
6107	221343	141039
6108	221366	140994
6109	221386	140948
6110	221407	140901
6111	221427	140855
6112	221448	140809
6113	221470	140764
6114	221489	140717
6115	221510	140671
6116	221533	140626
6117	221555	140581
6118	221575	140535
6119	221597	140490
6120	221618	140443
6121	221638	140397
6122	221649	140345
6123	221670	140299
6124	221691	140253
6125	221709	140206
6126	221739	140166
6127	221771	140127
6128	221802	140087
6129	221827	140044
6130	221848	139998
6131	221877	139957
6132	221899	139912
6133	221920	139866
6134	221943	139822
6135	221963	139776
6136	221980	139728
6137	222001	139682
6138	222021	139636
6139	222042	139590
6140	222060	139542
6141	222079	139496
6142	222091	139444
6143	222115	139400
6144	222139	139357
6145	222162	139312
6146	222183	139266
6147	222204	139221
6148	222225	139175
6149	222243	139128
6150	222264	139082
6151	222284	139036
6152	222305	138990
6153	222325	138944
6154	222349	138900
6155	222371	138855
6156	222391	138809
6157	222411	138763
6158	222432	138717
6159	222454	138672
6160	222474	138626
6161	222495	138581
6162	222514	138534
6163	222534	138488
6164	222558	138444
6165	222581	138400
6166	222603	138355
6167	222623	138309
6168	222644	138263
6169	222665	138218
6170	222684	138172
6171	222705	138126
6172	222727	138081
6173	222747	138035
6174	222770	137991
6175	222792	137946
6176	222813	137901
6177	222834	137855
6178	222855	137810
6179	222876	137765
6180	222897	137719
6181	222914	137672
6182	222935	137626
6183	222954	137579
6184	222977	137535
6185	223003	137493
6186	223022	137446
6187	223042	137401
6188	223062	137354
6189	223082	137308
6190	223110	137268
6191	223122	137217
6192	223141	137170
6193	223161	137124
6194	223184	137081
6195	223205	137036
6196	223226	136990
6197	223246	136944
6198	223265	136898
6199	223285	136852
6200	223296	136801
6201	223315	136754
6202	223335	136708
6203	223357	136664
6204	223368	136613
6205	223393	136570
6206	223413	136524
6207	223433	136478
6208	223454	136433
6209	223474	136387
6210	223495	136342
6211	223515	136296
6212	223535	136251
6213	223556	136206
6214	223577	136161
6215	223601	136117
6216	223623	136073
6217	223643	136027
6218	223664	135982
6219	223685	135937
6220	223706	135892
6221	223727	135847
6222	223739	135796
6223	223759	135751
6224	223781	135706
6225	223803	135662
6226	223834	135623
6227	223864	135584
6228	223899	135547
6229	223930	135508
6230	223960	135469
6231	223991	135430
6232	224021	135390
6233	224052	135351
6234	224080	135310
6235	224112	135272
6236	224142	135233
6237	224172	135193
6238	224204	135154
6239	224232	135114
6240	224266	135077
6241	224297	135038
6242	224330	135000
6243	224356	134958
6244	224377	134913
6245	224396	134868
6246	224416	134822
6247	224435	134776
6248	224460	134733
6249	224487	134692
6250	224511	134649
6251	224536	134606
6252	224566	134567
6253	224585	134521
6254	224602	134474
6255	224629	134432
6256	224658	134393
6257	224686	134352
6258	224715	134312
6259	224741	134270
6260	224756	134221
6261	224787	134183
6262	224819	134144
6263	224849	134105
6264	224883	134068
6265	224916	134030
6266	224949	133993
6267	224981	133955
6268	225014	133917
6269	225045	133878
6270	225077	133840
6271	225110	133802
6272	225144	133766
6273	225172	133725
6274	225191	133679
6275	225211	133634
6276	225235	133591
6277	225255	133545
6278	225275	133500
6279	225303	133459
6280	225333	133420
6281	225367	133383
6282	225396	133343
6283	225427	133305
6284	225455	133264
6285	225490	133228
6286	225527	133192
6287	225548	133148
6288	225567	133102
6289	225588	133057
6290	225607	133011
6291	225627	132966
6292	225647	132921
6293	225667	132876
6294	225685	132829
6295	225707	132785
6296	225731	132743
6297	225754	132699
6298	225777	132656
6299	225796	132610
6300	225817	132566
6301	225837	132521
6302	225849	132471
6303	225876	132430
6304	225902	132388
6305	225924	132344
6306	225946	132300
6307	225966	132255
6308	225986	132210
6309	226007	132165
6310	226027	132120
6311	226047	132076
6312	226071	132033
6313	226095	131990
6314	226115	131945
6315	226139	131902
6316	226163	131860
6317	226187	131817
6318	226207	131772
6319	226228	131728
6320	226248	131682
6321	226269	131638
6322	226289	131593
6323	226310	131549
6324	226331	131505
6325	226356	131462
6326	226386	131423
6327	226406	131378
6328	226421	131330
6329	226451	131291
6330	226485	131254
6331	226517	131216
6332	226547	131177
6333	226580	131140
6334	226616	131104
6335	226651	131068
6336	226691	131035
6337	226729	131000
6338	226763	130963
6339	226814	130937
6340	226858	130906
6341	226900	130873
6342	226952	130847
6343	226986	130810
6344	227025	130776
6345	227061	130740
6346	227094	130703
6347	227111	130657
6348	227145	130620
6349	227179	130583
6350	227223	130552
6351	227265	130520
6352	227314	130492
6353	227349	130455
6354	227391	130423
6355	227438	130394
6356	227477	130360
6357	227521	130329
6358	227558	130293
6359	227603	130263
6360	227645	130231
6361	227689	130200
6362	227726	130164
6363	227771	130134
6364	227801	130095
6365	227830	130056
6366	227859	130016
6367	227889	129977
6368	227924	129940
6369	227965	129908
6370	228003	129873
6371	228043	129840
6372	228081	129805
6373	228128	129776
6374	228165	129741
6375	228198	129703
6376	228237	129669
6377	228269	129632
6378	228306	129596
6379	228346	129563
6380	228381	129527
6381	228419	129492
6382	228452	129455
6383	228473	129411
6384	228512	129376
6385	228553	129344
6386	228585	129306
6387	228626	129273
6388	228669	129241
6389	228702	129204
6390	228739	129169
6391	228782	129137
6392	228820	129103
6393	228864	129071
6394	228893	129031
6395	228928	128995
6396	228945	128949
6397	228973	128909
6398	228999	128868
6399	229030	128829
6400	229058	128789
6401	229081	128746
6402	229107	128705
6403	229131	128662
6404	229158	128621
6405	229179	128578
6406	229193	128530
6407	229219	128489
6408	229252	128451
6409	229275	128408
6410	229322	128379
6411	229343	128335
6412	229362	128289
6413	229384	128246
6414	229405	128202
6415	229429	128160
6416	229454	128118
6417	229488	128081
6418	229523	128045
6419	229562	128011
6420	229582	127966
6421	229616	127929
6422	229657	127897
6423	229686	127858
6424	229730	127826
6425	229765	127790
6426	229805	127757
6427	229842	127721
6428	229877	127685
6429	229914	127650
6430	229951	127615
6431	229988	127580
6432	230021	127543
6433	230040	127498
6434	230058	127452
6435	230096	127418
6436	230132	127382
6437	230168	127346
6438	230202	127310
6439	230238	127274
6440	230272	127238
6441	230314	127205
6442	230350	127170
6443	230379	127130
6444	230415	127095
6445	230451	127059
6446	230479	127019
6447	230509	126980
6448	230547	126945
6449	230591	126914
6450	230637	126884
6451	230684	126854
6452	230716	126817
6453	230764	126788
6454	230805	126755
6455	230840	126719
6456	230882	126687
6457	230903	126642
6458	230941	126608
6459	231014	126593
6460	231061	126563
6461	231106	126532
6462	231151	126502
6463	231188	126467
6464	231240	126440
6465	231263	126397
6466	231307	126366
6467	231341	126329
6468	231376	126293
6469	231412	126257
6470	231448	126221
6471	231483	126185
6472	231516	126148
6473	231534	126102
6474	231566	126065
6475	231583	126019
6476	231612	125979
6477	231654	125947
6478	231693	125913
6479	231725	125875
6480	231759	125839
6481	231795	125803
6482	231830	125766
6483	231865	125730
6484	231903	125696
6485	231940	125661
6486	231974	125624
6487	232007	125587
6488	232041	125550
6489	232075	125513
6490	232112	125478
6491	232140	125439
6492	232172	125401
6493	232197	125359
6494	232226	125320
6495	232243	125273
6496	232270	125233
6497	232303	125196
6498	232336	125159
6499	232369	125122
6500	232406	125086
6501	232442	125051
6502	232481	125017
6503	232525	124986
6504	232563	124951
6505	232600	124916
6506	232633	124879
6507	232663	124840
6508	232698	124804
6509	232733	124768
6510	232764	124729
6511	232791	124689
6512	232818	124648
6513	232848	124610
6514	232875	124569
6515	232905	124530
6516	232944	124496
6517	232975	124458
6518	232994	124413
6519	233027	124376
6520	233062	124340
6521	233095	124303
6522	233129	124266
6523	233162	124229
6524	233199	124194
6525	233236	124159
6526	233276	124125
6527	233318	124093
6528	233352	124056
6529	233386	124020
6530	233418	123982
6531	233450	123944
6532	233483	123907
6533	233516	123870
6534	233549	123832
6535	233565	123787
6536	233592	123746
6537	233622	123707
6538	233655	123670
6539	233683	123630
6540	233713	123591
6541	233741	123551
6542	233773	123514
6543	233806	123477
6544	233825	123432
6545	233853	123392
6546	233886	123355
6547	233914	123315
6548	233945	123277
6549	233977	123240
6550	234012	123204
6551	234044	123166
6552	234075	123128
6553	234107	123090
6554	234139	123052
6555	234172	123015
6556	234202	122976
6557	234235	122939
6558	234268	122902
6559	234301	122865
6560	234331	122826
6561	234360	122787
6562	234392	122749
6563	234419	122709
6564	234458	122675
6565	234483	122634
6566	234505	122591
6567	234535	122552
6568	234568	122515
6569	234601	122478
6570	234624	122436
6571	234654	122397
6572	234685	122359
6573	234722	122323
6574	234753	122286
6575	234787	122249
6576	234818	122211
6577	234850	122173
6578	234883	122136
6579	234914	122098
6580	234943	122059
6581	234965	122016
6582	234996	121978
6583	235025	121939
6584	235053	121899
6585	235089	121863
6586	235118	121824
6587	235144	121783
6588	235177	121746
6589	235210	121710
