iter	RMSE
2923	0.6156168043
2924	0.61561666
2925	0.6156150488
2926	0.6156150082
2927	0.6156150062
2928	0.6156148158
2929	0.6156143489
2930	0.6156142598
2931	0.6156137856
2932	0.6156125302
2933	0.6156125137
2934	0.6156112651
2935	0.6156105324
2936	0.6156102001
2937	0.6156102001
2938	0.615610093
2939	0.6156100726
2940	0.6156100323
2941	0.6156099116
2942	0.6156098988
2943	0.6156069111
2944	0.6156060339
2945	0.6156060172
2946	0.6156058881
2947	0.6156057923
2948	0.6156051402
2949	0.6156032033
2950	0.6156031495
2951	0.615601884
2952	0.6156018573
2953	0.6156013905
2954	0.6156013636
2955	0.6156009988
2956	0.6156009844
2957	0.6156008127
2958	0.6155996103
2959	0.6155996101
2960	0.6155995511
2961	0.6155994688
2962	0.615598868
2963	0.6155971643
2964	0.6155969277
2965	0.6155969277
2966	0.6155960031
2967	0.6155960005
2968	0.6155954923
2969	0.6155932286
2970	0.6155931626
2971	0.6155929488
2972	0.6155923763
2973	0.6155909758
2974	0.615590799
2975	0.6155905324
2976	0.615588659
2977	0.6155885188
2978	0.6155884318
2979	0.6155879599
2980	0.6155877311
2981	0.6155876064
2982	0.6155869507
2983	0.6155869507
2984	0.6155865477
2985	0.6155865477
2986	0.6155865457
2987	0.6155864997
2988	0.6155864997
2989	0.6155864257
2990	0.615585021
2991	0.6155836876
2992	0.6155817278
2993	0.6155799543
2994	0.6155799089
2995	0.6155799089
2996	0.6155798935
2997	0.6155794315
2998	0.6155793035
2999	0.6155791559
3000	0.6155789934
3001	0.615578554
3002	0.6155779939
3003	0.6155764968
3004	0.6155763105
3005	0.6155749054
3006	0.6155747988
3007	0.6155746176
3008	0.6155727959
3009	0.6155726693
3010	0.6155724124
3011	0.6155724124
3012	0.6155723298
3013	0.6155721425
3014	0.615571621
3015	0.6155713754
3016	0.6155713754
3017	0.6155713659
3018	0.6155713659
3019	0.6155709811
3020	0.6155709398
3021	0.6155684306
3022	0.6155684219
3023	0.6155683801
3024	0.6155683801
3025	0.6155664132
3026	0.615565728
3027	0.6155655354
3028	0.6155654974
3029	0.6155651778
3030	0.6155651778
3031	0.6155646984
3032	0.6155645764
3033	0.6155643833
3034	0.6155642568
3035	0.6155596601
3036	0.6155586583
3037	0.6155582924
3038	0.615558264
3039	0.6155579477
3040	0.6155569671
3041	0.6155566612
3042	0.6155566483
3043	0.6155562326
3044	0.6155561628
3045	0.6155560333
3046	0.6155548116
3047	0.6155547826
3048	0.6155538581
3049	0.6155536918
3050	0.6155534019
3051	0.6155528609
3052	0.6155522458
3053	0.6155490812
3054	0.6155485714
3055	0.6155470758
3056	0.6155469883
3057	0.6155457411
3058	0.6155457113
3059	0.6155445518
3060	0.6155443305
3061	0.6155442389
3062	0.6155440577
3063	0.6155438092
3064	0.6155437732
3065	0.6155437312
3066	0.6155436779
3067	0.6155436735
3068	0.6155427662
3069	0.6155427662
3070	0.6155418387
3071	0.6155415279
3072	0.6155413017
3073	0.6155412623
3074	0.6155406475
3075	0.6155406475
3076	0.6155405989
3077	0.6155404141
3078	0.6155394505
3079	0.6155394008
3080	0.6155392581
3081	0.6155389872
3082	0.6155386799
3083	0.6155386365
3084	0.6155385754
3085	0.6155381343
3086	0.6155361501
3087	0.6155332703
3088	0.6155329361
3089	0.615532936
3090	0.615532936
3091	0.6155326213
3092	0.6155325897
3093	0.6155325897
3094	0.6155325897
3095	0.6155325236
3096	0.6155321588
3097	0.61553202
3098	0.6155319486
3099	0.6155316854
3100	0.6155294293
3101	0.6155290165
3102	0.6155287557
3103	0.6155275024
3104	0.61552715
3105	0.6155269271
3106	0.6155269271
3107	0.615526195
3108	0.6155256094
3109	0.6155255125
3110	0.6155253505
3111	0.6155252351
3112	0.6155251921
3113	0.6155250583
3114	0.6155248611
3115	0.6155231898
3116	0.6155230284
3117	0.6155203254
3118	0.6155203254
3119	0.6155200197
3120	0.6155199315
3121	0.6155185626
3122	0.6155185398
3123	0.6155180632
3124	0.6155176736
3125	0.6155176117
3126	0.6155157616
3127	0.6155150851
3128	0.6155146536
3129	0.6155144459
3130	0.6155144459
3131	0.6155140871
3132	0.6155138124
3133	0.6155136945
3134	0.6155136945
3135	0.6155132606
3136	0.6155118972
3137	0.6155117587
3138	0.6155114993
3139	0.6155113214
3140	0.6155111433
3141	0.6155110892
3142	0.6155104968
3143	0.6155104833
3144	0.6155104769
3145	0.6155104585
3146	0.6155103562
3147	0.6155102267
3148	0.6155096617
3149	0.6155092243
3150	0.6155092243
3151	0.6155091074
3152	0.615508503
3153	0.6155081271
3154	0.6155081163
3155	0.6155081162
3156	0.6155080803
3157	0.6155077938
3158	0.615506063
3159	0.6155054325
3160	0.6155040997
3161	0.6155037593
3162	0.6155035989
3163	0.615503535
3164	0.6155032244
3165	0.6155031706
3166	0.615502827
3167	0.6155027171
3168	0.6155026416
3169	0.6155025516
3170	0.6155025091
3171	0.6155025091
3172	0.6154992229
3173	0.6154991991
3174	0.6154987171
3175	0.6154986772
3176	0.6154985786
3177	0.6154978256
3178	0.6154970487
3179	0.6154969136
3180	0.6154967923
3181	0.6154959937
3182	0.6154921093
3183	0.6154916317
3184	0.6154914179
3185	0.6154912639
3186	0.6154909916
3187	0.6154909422
3188	0.6154909422
3189	0.6154908067
3190	0.6154907893
3191	0.6154907184
3192	0.6154902992
3193	0.6154900196
3194	0.6154897692
3195	0.6154897101
3196	0.6154895614
3197	0.6154894446
3198	0.6154894445
3199	0.6154887626
3200	0.6154883772
3201	0.6154874293
3202	0.6154874293
3203	0.6154869765
3204	0.6154869765
3205	0.6154867567
3206	0.6154863525
3207	0.6154853389
3208	0.6154840311
3209	0.6154839138
3210	0.6154839138
3211	0.615483904
3212	0.6154836974
3213	0.615483614
3214	0.6154833827
3215	0.615482854
3216	0.6154828019
3217	0.6154827055
3218	0.6154825882
3219	0.6154825066
3220	0.6154822342
3221	0.6154819954
3222	0.6154818097
3223	0.6154817987
3224	0.6154815903
3225	0.6154815041
3226	0.615481307
3227	0.6154811882
3228	0.6154809748
3229	0.6154808442
3230	0.6154806477
3231	0.6154806011
3232	0.6154804562
3233	0.6154797031
3234	0.6154793917
3235	0.6154787883
3236	0.6154781767
3237	0.6154779192
3238	0.6154778325
3239	0.6154774198
3240	0.615477315
3241	0.615477315
3242	0.6154770376
3243	0.6154768933
3244	0.6154767258
3245	0.6154766624
3246	0.6154766624
3247	0.6154766305
3248	0.6154765312
3249	0.6154765151
3250	0.6154762684
3251	0.6154761323
3252	0.6154754101
3253	0.6154750614
3254	0.6154750614
3255	0.6154748444
3256	0.6154748424
3257	0.6154747896
3258	0.6154747093
3259	0.6154746231
3260	0.6154736257
3261	0.6154735019
3262	0.6154735018
3263	0.6154722262
3264	0.6154721863
3265	0.615472081
3266	0.6154719015
3267	0.6154713053
3268	0.6154712819
3269	0.6154709631
3270	0.6154704135
3271	0.6154677826
3272	0.6154673761
3273	0.6154673761
3274	0.6154673235
3275	0.6154671031
3276	0.6154670718
3277	0.615466803
3278	0.6154667542
3279	0.6154661856
3280	0.6154657547
3281	0.6154656051
3282	0.6154652407
3283	0.6154651355
3284	0.6154651354
3285	0.6154648264
3286	0.6154643926
3287	0.6154642659
3288	0.6154639066
3289	0.6154637688
3290	0.6154623459
3291	0.6154623459
3292	0.6154622551
3293	0.6154620579
3294	0.6154618066
3295	0.6154618066
3296	0.6154617834
3297	0.6154615091
3298	0.6154614859
3299	0.6154613492
3300	0.6154613445
3301	0.615461008
3302	0.6154607257
3303	0.6154605882
3304	0.6154603593
3305	0.6154600539
3306	0.6154594951
3307	0.615459354
3308	0.6154593389
3309	0.6154593335
3310	0.6154573541
3311	0.6154573465
3312	0.6154570749
3313	0.6154565144
3314	0.6154563667
3315	0.6154563666
3316	0.6154522947
3317	0.6154491745
3318	0.6154491321
3319	0.6154491061
3320	0.6154483757
3321	0.615448331
3322	0.6154483309
3323	0.6154483309
3324	0.6154479724
3325	0.6154477099
3326	0.6154461347
3327	0.6154460609
3328	0.6154460609
3329	0.6154460031
3330	0.6154459587
3331	0.6154458769
3332	0.6154451961
3333	0.6154439873
3334	0.6154434335
3335	0.6154432382
3336	0.6154428701
3337	0.6154428619
3338	0.615442796
3339	0.6154427547
3340	0.6154423454
3341	0.6154422238
3342	0.6154421695
3343	0.6154420697
3344	0.6154397018
3345	0.6154393405
3346	0.6154393252
3347	0.6154392836
3348	0.6154385488
3349	0.6154384692
3350	0.6154384359
3351	0.6154384056
3352	0.6154380931
3353	0.6154370902
3354	0.615436954
3355	0.6154367616
3356	0.6154341928
3357	0.6154341519
3358	0.6154341401
3359	0.6154333144
3360	0.6154331133
3361	0.6154326936
3362	0.6154325866
3363	0.6154323601
3364	0.6154310239
3365	0.6154304699
3366	0.6154304261
3367	0.6154302795
3368	0.615427358
3369	0.6154264986
3370	0.6154263928
3371	0.6154262704
3372	0.6154262704
3373	0.6154258883
3374	0.6154258883
3375	0.6154251485
3376	0.6154239273
3377	0.6154232919
3378	0.6154229497
3379	0.6154229409
3380	0.6154229012
3381	0.6154219361
3382	0.6154214272
3383	0.6154212703
3384	0.6154206286
3385	0.6154204918
3386	0.6154204443
3387	0.6154196629
3388	0.6154196257
3389	0.6154186306
3390	0.6154185666
3391	0.6154185666
3392	0.6154184272
3393	0.6154167356
3394	0.6154164257
3395	0.6154158656
3396	0.6154125558
3397	0.6154125044
3398	0.6154123856
3399	0.615411925
3400	0.615411925
3401	0.6154117996
3402	0.6154117014
3403	0.6154116614
3404	0.6154097926
3405	0.6154095569
3406	0.6154093637
3407	0.6154092764
3408	0.6154092685
3409	0.6154090879
3410	0.6154081609
3411	0.61540712
3412	0.6154062714
3413	0.6154061878
3414	0.6154060042
3415	0.6154056989
3416	0.6154056015
3417	0.6154052745
3418	0.6154051899
3419	0.6154049662
3420	0.6154048883
3421	0.6154048722
3422	0.6154048641
3423	0.615404771
3424	0.6154047286
3425	0.6154046931
3426	0.6154042992
3427	0.6154041164
3428	0.6154033888
3429	0.6154033888
3430	0.6154033412
3431	0.615403226
3432	0.615403226
3433	0.6154032037
3434	0.615403163
3435	0.615402549
3436	0.6154020518
3437	0.6154020456
3438	0.615401556
3439	0.6154011524
3440	0.6154006798
3441	0.6154005796
3442	0.6154005479
3443	0.6154005174
3444	0.615400195
3445	0.6154000453
3446	0.6154000453
3447	0.615399727
3448	0.615399727
3449	0.6153993869
3450	0.6153991639
3451	0.615398616
3452	0.6153985028
3453	0.6153982849
3454	0.6153981811
3455	0.6153976509
3456	0.6153976509
3457	0.6153975184
3458	0.6153974033
3459	0.6153965548
3460	0.6153963747
3461	0.6153955887
3462	0.6153955788
3463	0.6153955124
3464	0.6153954199
3465	0.6153940921
3466	0.6153937326
3467	0.6153936198
3468	0.6153936197
3469	0.6153933585
3470	0.6153932948
3471	0.615393132
3472	0.6153930813
3473	0.61539225
3474	0.6153919771
3475	0.6153914857
3476	0.615391448
3477	0.6153914239
3478	0.6153899391
3479	0.6153892642
3480	0.6153892597
3481	0.6153891894
3482	0.6153889952
3483	0.6153889833
3484	0.6153887863
3485	0.6153885217
3486	0.6153877054
3487	0.6153876054
3488	0.6153875453
3489	0.615387359
3490	0.6153873112
3491	0.615387283
3492	0.6153871794
3493	0.6153867838
3494	0.6153867557
3495	0.6153866894
3496	0.615386676
3497	0.615386676
3498	0.6153860132
3499	0.615384905
3500	0.6153845601
3501	0.6153841619
3502	0.6153837153
3503	0.6153835096
3504	0.6153823807
3505	0.6153823807
3506	0.6153823807
3507	0.6153819235
3508	0.6153818555
3509	0.6153817587
3510	0.6153817295
3511	0.6153810432
3512	0.6153810408
3513	0.6153809655
3514	0.6153801839
3515	0.615380144
3516	0.6153800031
3517	0.6153798707
3518	0.6153795304
3519	0.6153793018
3520	0.615379045
3521	0.6153789394
3522	0.6153787548
3523	0.6153786622
3524	0.6153784701
3525	0.6153784171
3526	0.6153775541
3527	0.615377535
3528	0.6153773688
3529	0.6153765203
3530	0.6153764351
3531	0.6153762455
3532	0.6153758515
3533	0.6153755062
3534	0.615375475
3535	0.6153745884
3536	0.6153745884
3537	0.6153745242
3538	0.6153744775
3539	0.6153743838
3540	0.6153738666
3541	0.6153737973
3542	0.6153737851
3543	0.6153726766
3544	0.6153724083
3545	0.6153724083
3546	0.6153724014
3547	0.6153724014
3548	0.6153722974
3549	0.6153722516
3550	0.6153722435
3551	0.6153722028
3552	0.6153717396
3553	0.6153714687
3554	0.6153712377
3555	0.6153711623
3556	0.6153697788
3557	0.6153697788
3558	0.615369743
3559	0.6153697061
3560	0.6153696368
3561	0.6153693366
3562	0.6153691417
3563	0.6153689154
3564	0.6153686954
3565	0.6153685409
3566	0.6153683533
3567	0.6153673049
3568	0.615367189
3569	0.6153671005
3570	0.615366949
3571	0.6153667369
3572	0.6153666931
3573	0.6153665758
3574	0.6153665707
3575	0.6153661448
3576	0.6153660133
3577	0.6153655833
3578	0.6153655833
3579	0.6153655595
3580	0.6153653941
3581	0.6153653319
3582	0.6153644947
3583	0.6153644001
3584	0.6153639132
3585	0.6153617952
3586	0.6153617793
3587	0.6153616727
3588	0.6153615332
3589	0.6153615178
3590	0.6153614664
3591	0.6153612971
3592	0.6153612971
3593	0.6153602339
3594	0.6153601292
3595	0.6153600303
3596	0.6153599304
3597	0.6153598958
3598	0.615359647
3599	0.6153579034
3600	0.6153570771
3601	0.6153567813
3602	0.6153562001
3603	0.6153560462
3604	0.6153560046
3605	0.6153559229
3606	0.6153556586
3607	0.6153551949
3608	0.6153549256
3609	0.6153547199
3610	0.6153545857
3611	0.6153545417
3612	0.6153545371
3613	0.6153545369
3614	0.615352984
3615	0.6153519167
3616	0.6153518205
3617	0.6153518205
3618	0.6153508838
3619	0.6153506744
3620	0.6153499296
3621	0.6153499211
3622	0.6153493011
3623	0.615349056
3624	0.6153490338
3625	0.6153489503
3626	0.6153489222
3627	0.6153489167
3628	0.6153488761
3629	0.6153487016
3630	0.6153478173
3631	0.6153473309
3632	0.6153472265
3633	0.6153467074
3634	0.615346101
3635	0.6153455563
3636	0.6153454994
3637	0.6153452509
3638	0.6153451883
3639	0.6153451218
3640	0.6153446972
3641	0.6153432451
3642	0.6153431417
3643	0.6153431346
3644	0.6153429896
3645	0.6153429386
3646	0.615342901
3647	0.6153428866
3648	0.6153428572
3649	0.6153428434
3650	0.6153419682
3651	0.6153419614
3652	0.6153419614
3653	0.6153419474
3654	0.6153418789
3655	0.6153418789
3656	0.6153417563
3657	0.6153417073
3658	0.6153416202
3659	0.6153409534
3660	0.6153406729
3661	0.6153402629
3662	0.6153402428
3663	0.6153401777
3664	0.6153399954
3665	0.6153399954
3666	0.6153399954
3667	0.615339874
3668	0.6153396286
3669	0.6153395964
3670	0.6153395496
3671	0.6153394289
3672	0.6153376364
3673	0.6153376118
3674	0.6153376118
3675	0.6153376118
3676	0.6153364998
3677	0.6153364904
3678	0.6153363656
3679	0.6153337487
3680	0.6153333664
3681	0.6153330919
3682	0.6153330466
3683	0.6153330466
3684	0.6153322041
3685	0.6153322041
3686	0.6153322041
3687	0.615331258
3688	0.6153312254
3689	0.6153311229
3690	0.6153310732
3691	0.6153309953
3692	0.6153308582
3693	0.6153307855
3694	0.6153307819
3695	0.615330127
3696	0.6153301209
3697	0.6153301209
3698	0.6153299913
3699	0.615329909
3700	0.6153298944
3701	0.6153298922
3702	0.6153297587
3703	0.6153296747
3704	0.6153296506
3705	0.6153294201
3706	0.6153293655
3707	0.6153292964
3708	0.6153286324
3709	0.615327921
3710	0.6153278581
3711	0.6153275694
3712	0.6153267277
3713	0.6153262408
3714	0.6153262305
3715	0.6153255966
3716	0.6153228586
3717	0.6153228586
3718	0.6153228255
3719	0.6153219572
3720	0.6153217238
3721	0.6153217089
3722	0.6153217089
3723	0.6153215966
3724	0.6153212391
3725	0.6153211863
3726	0.6153211551
3727	0.6153210249
3728	0.6153208832
3729	0.6153204155
3730	0.6153202226
3731	0.6153200202
3732	0.6153200167
3733	0.615319906
3734	0.6153197504
3735	0.6153197077
3736	0.6153188614
3737	0.6153186813
3738	0.61531856
3739	0.615318126
3740	0.6153152506
3741	0.615314226
3742	0.615314213
3743	0.6153131533
3744	0.6153131212
3745	0.6153130149
3746	0.6153128043
3747	0.6153121762
3748	0.6153121374
3749	0.6153114604
3750	0.6153112936
3751	0.6153111006
3752	0.6153105795
3753	0.6153103636
3754	0.6153090308
3755	0.6153089502
3756	0.6153086215
3757	0.615308323
3758	0.6153082242
3759	0.615308169
3760	0.6153080461
3761	0.6153079895
3762	0.6153075094
3763	0.615307397
3764	0.6153072586
3765	0.6153070188
3766	0.6153069927
3767	0.6153068431
3768	0.6153064477
3769	0.6153063763
3770	0.6153058614
3771	0.615305745
3772	0.6153057241
3773	0.6153053821
3774	0.6153046919
3775	0.6153046852
3776	0.6153045778
3777	0.6153040223
3778	0.6153039989
3779	0.6153036022
3780	0.6153034736
3781	0.6153028973
3782	0.6153028928
3783	0.6153028928
3784	0.6153028897
3785	0.6153026805
3786	0.6153022497
3787	0.6153020493
3788	0.6153019036
3789	0.6153019036
3790	0.6153018847
3791	0.615301872
3792	0.6153017768
3793	0.6153016157
3794	0.6153014358
3795	0.6153013751
3796	0.61530124
3797	0.6153012214
3798	0.6153011977
3799	0.6153011358
3800	0.6153009882
3801	0.6153005569
3802	0.6153005515
3803	0.6153004978
3804	0.6153004585
3805	0.6153004555
3806	0.6153004215
3807	0.6153003174
3808	0.6153003173
3809	0.6153003131
3810	0.6153000891
3811	0.6153000891
3812	0.615300089
3813	0.615300089
3814	0.6153000544
3815	0.6153000531
3816	0.6152998514
3817	0.615299529
3818	0.6152993406
3819	0.6152988793
3820	0.615298875
3821	0.6152988254
3822	0.61529862
3823	0.6152985655
3824	0.6152985655
3825	0.6152985278
3826	0.6152984969
3827	0.6152984159
3828	0.6152983177
3829	0.6152981427
3830	0.6152964283
3831	0.6152962923
3832	0.615296117
3833	0.6152958941
3834	0.6152956635
3835	0.6152956385
3836	0.6152950013
3837	0.6152950013
3838	0.6152946916
3839	0.615294675
3840	0.615294629
3841	0.6152944992
3842	0.6152944408
3843	0.6152943266
3844	0.6152943266
3845	0.6152926617
3846	0.6152926482
3847	0.6152926103
3848	0.6152901594
3849	0.6152901436
3850	0.6152901436
3851	0.6152893232
3852	0.6152892918
3853	0.6152892609
3854	0.6152892234
3855	0.6152877725
3856	0.6152877595
3857	0.6152877493
3858	0.6152877113
3859	0.6152877113
3860	0.6152874575
3861	0.6152861152
3862	0.6152855998
3863	0.615285589
3864	0.615285589
3865	0.6152854095
3866	0.6152852608
3867	0.6152848446
3868	0.615284828
3869	0.6152844727
3870	0.6152844094
3871	0.6152836285
3872	0.6152835812
3873	0.6152835205
3874	0.615283498
3875	0.6152831998
3876	0.6152818319
3877	0.6152817993
3878	0.6152817371
3879	0.615281396
3880	0.6152811412
3881	0.6152808009
3882	0.615279861
3883	0.6152792077
3884	0.6152782777
3885	0.6152775295
3886	0.6152775234
3887	0.6152774977
3888	0.6152773509
3889	0.615277295
3890	0.615277238
3891	0.615277238
3892	0.6152770515
3893	0.6152763709
3894	0.6152763709
3895	0.6152761867
3896	0.6152761867
3897	0.6152760463
3898	0.6152760178
3899	0.6152760178
3900	0.6152759886
3901	0.615275964
3902	0.6152759424
3903	0.6152758735
3904	0.6152756637
3905	0.6152756637
3906	0.6152756637
3907	0.6152748475
3908	0.6152747373
3909	0.6152746115
3910	0.6152744854
3911	0.6152733233
3912	0.615273265
3913	0.6152731165
3914	0.615273034
3915	0.615273034
3916	0.6152727532
3917	0.6152724114
3918	0.6152723626
3919	0.6152723011
3920	0.6152720271
3921	0.6152718295
3922	0.6152716394
3923	0.615271556
3924	0.6152714231
3925	0.615271133
3926	0.6152709679
3927	0.6152709633
3928	0.6152705477
3929	0.6152699128
3930	0.6152699065
3931	0.6152698325
3932	0.6152697845
3933	0.6152697845
3934	0.6152695737
3935	0.6152693676
3936	0.6152693676
3937	0.6152692764
3938	0.6152692686
3939	0.6152674082
3940	0.6152673634
3941	0.6152665824
3942	0.6152657859
3943	0.6152654968
3944	0.6152647343
3945	0.6152646676
3946	0.6152644706
3947	0.6152644623
3948	0.6152637977
3949	0.6152637645
3950	0.6152637389
3951	0.6152637059
3952	0.6152636562
3953	0.6152636208
3954	0.6152635054
3955	0.6152631884
3956	0.6152622527
3957	0.6152611518
3958	0.6152610286
3959	0.6152607524
3960	0.615260686
3961	0.6152606751
3962	0.6152603658
3963	0.6152603359
3964	0.615259985
3965	0.615259985
3966	0.6152599119
3967	0.6152598925
3968	0.6152592275
3969	0.6152590968
3970	0.6152590886
3971	0.6152587277
3972	0.6152587153
3973	0.6152587086
3974	0.6152584804
3975	0.6152581706
3976	0.6152581706
3977	0.6152581407
3978	0.6152581346
3979	0.6152579148
3980	0.6152578903
3981	0.6152568534
3982	0.6152568468
3983	0.6152568468
3984	0.615256776
3985	0.6152567638
3986	0.6152566695
3987	0.6152565759
3988	0.615256571
3989	0.6152552905
3990	0.6152530087
3991	0.6152526887
3992	0.6152525895
3993	0.6152524646
3994	0.6152515771
3995	0.6152508852
3996	0.6152507302
3997	0.6152507119
3998	0.6152501266
3999	0.6152501233
4000	0.6152498964
4001	0.6152495586
4002	0.6152495105
4003	0.6152494743
4004	0.615249403
4005	0.6152492634
4006	0.615249193
4007	0.6152484195
4008	0.615247929
4009	0.6152478621
4010	0.6152478235
4011	0.6152474872
4012	0.6152472493
4013	0.6152465084
4014	0.6152464933
4015	0.6152464933
4016	0.6152460777
4017	0.6152460685
4018	0.6152457775
4019	0.6152456125
4020	0.6152455562
4021	0.6152454137
4022	0.6152454137
4023	0.6152453355
4024	0.615245182
4025	0.6152450775
4026	0.6152449061
4027	0.6152448838
4028	0.6152447931
4029	0.6152447766
4030	0.6152445499
4031	0.6152434424
4032	0.6152434313
4033	0.6152433883
4034	0.6152431917
4035	0.6152421316
4036	0.6152421076
4037	0.615241884
4038	0.6152416029
4039	0.6152415284
4040	0.6152415283
4041	0.6152412721
4042	0.61524108
4043	0.6152410381
4044	0.6152403427
4045	0.6152403427
4046	0.6152402957
4047	0.6152396168
4048	0.6152392531
4049	0.6152391031
4050	0.6152390744
4051	0.6152390744
4052	0.6152389944
4053	0.6152380929
4054	0.6152380319
4055	0.6152380288
4056	0.6152379969
4057	0.6152379909
4058	0.6152379283
4059	0.6152376629
4060	0.6152375075
4061	0.6152373893
4062	0.6152370367
4063	0.6152370359
4064	0.6152369824
4065	0.6152367725
4066	0.6152365219
4067	0.6152361073
4068	0.6152360924
4069	0.61523607
4070	0.6152359328
4071	0.6152350395
4072	0.6152341901
4073	0.6152338969
4074	0.615233358
4075	0.615233327
4076	0.6152333089
4077	0.6152329135
4078	0.6152328925
4079	0.6152328072
4080	0.615232577
4081	0.6152320234
4082	0.6152311421
4083	0.6152311421
4084	0.6152300114
4085	0.6152300031
4086	0.615229807
4087	0.615229807
4088	0.6152296969
4089	0.6152296969
4090	0.6152296805
4091	0.615229665
4092	0.6152296271
4093	0.6152296271
4094	0.6152289843
4095	0.6152289816
4096	0.6152289607
4097	0.6152287799
4098	0.6152286372
4099	0.6152283259
4100	0.6152283143
4101	0.6152282402
4102	0.6152281795
4103	0.6152280563
4104	0.6152279041
4105	0.6152278925
4106	0.6152275722
4107	0.6152257798
4108	0.6152257602
4109	0.6152257415
4110	0.6152256786
4111	0.6152254645
4112	0.6152252841
4113	0.6152252107
4114	0.6152251232
4115	0.6152250014
4116	0.615224931
4117	0.6152246643
4118	0.6152242599
4119	0.615224184
4120	0.6152239977
4121	0.6152238549
4122	0.6152237616
4123	0.6152237483
4124	0.6152237479
4125	0.6152235951
4126	0.615223535
4127	0.6152230315
4128	0.6152230315
4129	0.615222881
4130	0.6152227992
4131	0.6152227845
4132	0.6152225602
4133	0.6152223293
4134	0.6152220186
4135	0.6152219842
4136	0.615221784
4137	0.6152217469
4138	0.6152210154
4139	0.615220997
4140	0.6152206776
4141	0.6152203852
4142	0.6152203498
4143	0.6152202962
4144	0.6152202515
4145	0.6152201814
4146	0.6152201684
4147	0.6152201399
4148	0.6152197265
4149	0.6152195547
4150	0.6152194618
4151	0.6152193934
4152	0.6152193415
4153	0.6152188985
4154	0.6152188985
4155	0.615218894
4156	0.6152183577
4157	0.6152183234
4158	0.6152180865
4159	0.6152179654
4160	0.6152179416
4161	0.6152177949
4162	0.6152174105
4163	0.6152172837
4164	0.6152172802
4165	0.6152171394
4166	0.6152168679
4167	0.6152166698
4168	0.6152166584
4169	0.6152164093
4170	0.6152163773
4171	0.6152163773
4172	0.615216368
4173	0.6152162624
4174	0.6152162411
4175	0.6152159267
4176	0.6152159093
4177	0.6152158586
4178	0.6152158563
4179	0.6152156073
4180	0.6152155792
4181	0.6152154989
4182	0.6152154252
4183	0.615215321
4184	0.6152152509
4185	0.6152151402
4186	0.6152151402
4187	0.6152146107
4188	0.6152146107
4189	0.615214101
4190	0.6152140857
4191	0.6152140395
4192	0.6152136066
4193	0.6152132728
4194	0.6152131385
4195	0.6152130963
4196	0.6152130963
4197	0.6152127338
4198	0.6152125928
4199	0.6152125881
4200	0.615211849
4201	0.6152118315
4202	0.6152118247
4203	0.6152116209
4204	0.6152112784
4205	0.6152112511
4206	0.6152110603
4207	0.6152110041
4208	0.6152106541
4209	0.6152104761
4210	0.6152103625
4211	0.6152102872
4212	0.6152102872
4213	0.6152097811
4214	0.6152097726
4215	0.6152097289
4216	0.6152096364
4217	0.6152095367
4218	0.615209536
4219	0.6152095065
4220	0.6152094636
4221	0.6152092799
4222	0.6152091859
4223	0.6152091838
4224	0.6152090848
4225	0.6152085033
4226	0.6152084999
4227	0.6152084528
4228	0.6152084528
4229	0.615208319
4230	0.6152082965
4231	0.6152082836
4232	0.6152081807
4233	0.6152081423
4234	0.6152076267
4235	0.6152076267
4236	0.6152076265
4237	0.6152076256
4238	0.6152073001
4239	0.6152068998
4240	0.6152068061
4241	0.6152062023
4242	0.6152060544
4243	0.6152059782
4244	0.6152059021
4245	0.6152058758
4246	0.6152058346
4247	0.6152057126
4248	0.6152057115
4249	0.615205572
4250	0.6152052589
4251	0.6152052589
4252	0.6152049739
4253	0.6152049677
4254	0.6152047658
4255	0.6152047478
4256	0.6152047331
4257	0.6152046346
4258	0.6152046176
4259	0.6152045927
4260	0.6152043005
4261	0.6152040127
4262	0.6152033516
4263	0.615203305
4264	0.615203305
4265	0.6152032987
4266	0.6152032759
4267	0.6152031466
4268	0.6152031102
4269	0.6152031086
4270	0.6152030645
4271	0.6152030645
4272	0.6152030641
4273	0.6152024909
4274	0.6152023532
4275	0.6152022209
4276	0.6152022169
4277	0.6152022142
4278	0.6152021707
4279	0.6152020412
4280	0.6152009253
4281	0.6152009116
4282	0.6152006749
4283	0.6152006749
4284	0.6152006102
4285	0.6152005909
4286	0.615200578
4287	0.6152000141
4288	0.6151999966
4289	0.6151997703
4290	0.6151997057
4291	0.6151996563
4292	0.6151996551
4293	0.6151992598
4294	0.6151992171
4295	0.6151991506
4296	0.6151991493
4297	0.6151990825
4298	0.6151990556
4299	0.6151985292
4300	0.6151985231
4301	0.6151977272
4302	0.6151977249
4303	0.6151974719
4304	0.6151972646
4305	0.6151969861
4306	0.6151969844
4307	0.6151969201
4308	0.6151969045
4309	0.6151965601
4310	0.6151965472
4311	0.6151964936
4312	0.6151964728
4313	0.6151964548
4314	0.6151964057
4315	0.6151962616
4316	0.6151956269
4317	0.615195528
4318	0.6151954921
4319	0.6151947089
4320	0.6151947025
4321	0.6151945894
4322	0.6151945316
4323	0.6151944157
4324	0.6151944004
4325	0.6151942536
4326	0.6151941643
4327	0.6151930412
4328	0.6151930033
4329	0.61519292
4330	0.6151929069
4331	0.6151928215
4332	0.615192808
4333	0.6151927867
4334	0.6151927308
4335	0.6151926521
